MessageID,MessageType,MessageBody,Timestamp
"1280","recieved","hellllll yeah","1328763489"
"21","recieved","lol","1309132356"
"1554","recieved","lol not my style","1329612994"
"1893","sent","im gonna redo some of the assignments and do well on the final","1334715866"
"2453","recieved","hehe...","1358924473"
"3024","sent","i literally started from 0 at the start of my internship, i had some cool kids bring me up to speed in the three months i was there though","1379998283"
"1025","recieved","they got me super smashed last night","1327071218"
"1575","sent","lol","1329709157"
"2218","recieved","feel amazing","1341885107"
"2902","recieved","doubly linked lists. not cool man.","1379987262"
"2089","recieved","well we'll chill next week forsure then","1337561985"
"1748","recieved","why u up so late?","1330589084"
"22","sent","lmaooo","1309132360"
"1576","recieved","never*","1329709165"
"2454","sent","first i'm just mallocing","1358924474"
"1281","sent","no, i plan on going when i visit boston, but idk if thatll work out for sure","1328763674"
"1026","sent","good shit nigguh","1327071234"
"2219","sent","damnnnnn","1341885113"
"2090","sent","yeah","1337561997"
"1894","recieved","ah i see i see","1334716029"
"3025","recieved","yeah i believe it","1379998379"
"1577","sent","oh","1329709167"
"23","sent","man, i just barely kept james scholar this semester, i have a 3.49","1309132380"
"1895","sent","lolla day lineups are up, yeeeee nigguhhhhhh","1334716241"
"1555","sent","informatoin is power","1329613022"
"1282","sent","i got 309 booked for apt crawl, your bday weekends gonna be poppin!","1328763693"
"1556","recieved","being a sexy mexican is power","1329613033"
"2904","sent","once you get it though, it's chill","1379987317"
"1027","sent","i got acid reflux still from last night, and i gotta get to class","1327071244"
"1749","sent","im learning quantum","1330589118"
"2903","sent","lol yeah those were a bitch","1379987311"
"1283","recieved","well we'll be gettin crazy","1328763752"
"2220","sent","crazy","1341885114"
"2091","sent","you wanna go to the pool and get dark? lolz","1337562010"
"2455","sent","lmaooooo","1358924483"
"1750","sent","this is the material i never learned due to barn dance","1330589125"
"2456","sent","the first sttement is a malloc","1358924488"
"1896","recieved","anything worth going to?","1334716258"
"1557","sent","grainger danger","1329689346"
"1028","sent","ill ttyl","1327071246"
"1578","sent","that you never came to grainge","1329709171"
"2221","sent","just by running?","1341885118"
"2905","recieved","i'll give you a million dollars if you explain haha","1379987337"
"1579","recieved","lol i have to tutor so i just went for that","1329709173"
"2092","recieved","haha forsure. i've been lookin for someone to go with i just suck at swimming but whatever","1337562031"
"1751","recieved","the homework?","1330589133"
"1897","sent","hell yeah, im goin saturday for sure","1334716382"
"1284","recieved","i might bring a couple friends along. i really dunno yet","1328763760"
"1558","recieved","Soon nigga. U there?","1329689365"
"3027","sent","nobody likey the php...","1379998893"
"1029","recieved","aka i didnt sleep haha","1327071247"
"2222","recieved","nah and insanity and dieting","1341885128"
"3026","recieved","you likey the PHP?","1379998386"
"1285","recieved","and DAMN 173 was easy today","1328763774"
"2906","sent"," hahah you at siebs?","1379988173"
"3028","sent","i actually know a BOMB ass php programmer","1379998906"
"2093","recieved","my people can cross large rivers, im sure it's in my genetics to survive","1337562041"
"1752","sent","im determined to learn it the second time around","1330589134"
"1898","sent","AVICII 8=========D~~","1334716393"
"1580","sent","its cool im just workin","1329709176"
"1559","sent","yeee its kinda packed theres some machines open still tho","1329689620"
"25","recieved","lol aight aigh","1309132391"
"2458","sent","then since x is an int, i have to typecast it","1358924514"
"1030","recieved","lol ight man. peace.","1327071252"
"2907","recieved","i want to cry","1379988185"
"2457","sent","and you can typecast that cuz you can","1358924496"
"1581","sent","fshoo","1329709183"
"24","sent","lets keep it at 6 weeks, haha","1309132385"
"2094","sent","lol, im not much of a swimmer either, but im planning to improve that","1337562081"
"27","recieved","plenty of hard liqour","1309132413"
"1899","recieved","haha how much?","1334716402"
"1286","sent","the quiz? or the written?","1328763834"
"3029","sent","like, he's made stax though","1379998917"
"2459","sent","then return the float","1358924528"
"1560","sent","ill try and save you one","1329689623"
"1753","sent","im doing prelecture now","1330589140"
"1754","sent","and then hw","1330589143"
"2224","recieved","only 8 more pounds to go man","1341885151"
"26","recieved","but still we gotta party it up","1309132409"
"1287","recieved","the quiz","1328763840"
"2908","sent","where u at?","1379988193"
"1900","sent","$95","1334716576"
"2095","recieved","we gonna chill so hard, niggas wanna find us.","1337562103"
"1031","recieved","what up man","1327115418"
"2223","sent","damn","1341885141"
"1561","recieved","u in basement or upstairs?","1329689632"
"3030","recieved","that's cool","1379999016"
"1755","sent","and then prelab","1330589145"
"2225","sent","whats your target weight?","1341885170"
"2460","recieved","gotcha","1358924551"
"1288","recieved","the written was easy for me tho cuz i was in office hours all week","1328763852"
"2909","recieved","the lab room","1379988205"
"1582","recieved","when can i get at this paczki btw?","1329799092"
"3031","recieved","i like php haha","1379999018"
"1032","sent","yoo wattup niggy","1327115535"
"29","sent","i started drinking tequila","1309132462"
"2096","sent","half the time at the pool i plan to achieve my goal of getting darker, while reading my 800pg book on android deve lol","1337562106"
"1562","sent","basement","1329689641"
"2910","sent","kk","1379988246"
"1289","sent","oh nice, swaggin","1328763896"
"1901","sent","for a day pass","1334716579"
"1583","sent","on the quad tomorrow we're sellin em, but ill just nab some for you tomorrow","1329799132"
"28","sent","hahha oh yeah","1309132458"
"2097","sent","lolololol","1337562110"
"2226","recieved","155","1341885180"
"1033","sent","eatin pizza w/ my roommate","1327115540"
"2462","sent","lol i feel you, same here","1358924608"
"3032","recieved","everything i've ever done is php","1379999023"
"1563","recieved","ight save me a seat if u can","1329689652"
"1756","sent","i know im not gonna do any of that shit later","1330589156"
"1902","recieved","fuuuuck that","1334716675"
"2461","recieved","it's been since 190 to be honest haha","1358924556"
"2227","sent","damn you gotta bulk up after!","1341885195"
"2098","recieved","fine*","1337562121"
"31","recieved","haha win.","1309132467"
"1290","sent","im gonna do the quiz real quick now lol","1328763902"
"1757","sent","gotta get my drink on","1330589163"
"3033","sent","and he doesnt even have a a degree lol","1379999027"
"2911","recieved","can i look at your code?","1379991051"
"2463","recieved","dude we still need to chill","1358924636"
"1034","recieved","nice niec","1327115545"
"1585","recieved","4 and 5 of the best ones","1329799149"
"1903","sent","naw dude, its worth it","1334716761"
"1586","recieved","what time are you gonna be on the quad?","1329799162"
"2228","recieved","ah dude","1341885234"
"1584","sent","how many of each would you like?","1329799137"
"2912","recieved","obvi not to copy just to learn","1379991058"
"1758","recieved","im not even drinkin friday","1330589531"
"1291","sent","dude, check this out","1328763908"
"32","recieved","uv blue is still my drink tho haha. i just drink it by the fifth","1309132488"
"2464","recieved","it's been too damn long","1358924638"
"1564","recieved","everything end up ok last night btw?","1329689660"
"1035","sent","dude this snow in chicago is killin me","1327115576"
"1565","sent","yeah its all good","1329689687"
"1587","sent","im not, quad is like 11-5 but we'll sell out by 2","1329799188"
"1759","recieved","imma be studying","1330589533"
"2099","sent","plus, i got a fake ID :)","1337562122"
"2229","recieved","that's the plan","1341885236"
"1292","sent","http://www.livemusicblog.com/2012/02/06/rumor-spring-awakening-festival-skrillex-daft-punk-more-soldier-field-in-june/","1328763909"
"30","sent","win?","1309132463"
"3035","sent","he dropped out of community college, he just likes computers","1379999063"
"1904","sent","my brother and i are goin for sure on saturday","1334716769"
"3034","recieved","lol i know a guy like that","1379999041"
"2100","recieved","fucked that up haha","1337562124"
"2465","sent","hellz yeah man","1358924646"
"1566","sent","went to this bitches place :)","1329689691"
"2913","sent","Come thru","1379991113"
"1905","recieved","thats cool","1334716802"
"2230","sent","nice","1341885245"
"1036","sent","im supposed to have a whole squad of people come down","1327115590"
"1760","sent","....","1330589542"
"1293","sent","idk if youre a fan, but if that lineup is legit itll be nuts","1328763919"
"3036","recieved","that works","1379999088"
"2466","sent","i've been out of the loop lately","1358924654"
"2101","sent","lol","1337562128"
"1037","recieved","whats the occasion?","1327115610"
"34","sent","im workin on starting a MIDI project, get it in w/ haaken maybe if i think of something nice :)","1309132548"
"1567","recieved","haha who?","1329689696"
"1589","recieved","mmk. when can i get em off u?","1329799222"
"2914","sent","I'm in a lab next to the new classroom","1379991124"
"2915","recieved","idk what that means","1379991129"
"1906","recieved","and not for me. i don't care that much","1334716812"
"1294","recieved","hell, if thats real id totally go","1328763937"
"3037","recieved","if he has a job who cares","1379999092"
"1588","sent","so ill just get you some shiz","1329799213"
"2467","sent","girl problems mayne","1358924657"
"2102","recieved","lol i'll chill and read with you","1337562134"
"1568","recieved","need pics","1329689700"
"1038","sent","this girls birthday is tomorrow","1327115634"
"35","recieved","your bro gonna help you with tht?","1309132572"
"1761","sent","damn, i guess thats dedication","1330589547"
"1590","sent","anywhere rearlly i can meet you up during the day on the quad or somethin","1329799312"
"2916","sent","lab farthest from you lol","1379991158"
"1295","sent","im askin a guy that works with react, the promo company","1328764003"
"1907","recieved","im sure it'd be cool n all","1334716819"
"3038","sent","dude i just checked his profile","1379999100"
"2468","recieved","talk to me brotha","1358924759"
"2232","sent","thats my plan haha","1341885260"
"1591","sent","i end ece at 11 and then i have a class from like 12-145","1329799336"
"1762","recieved","yeah screw it. it's not worth it to me","1330589610"
"1039","sent","the polak population of champaign will double!","1327115646"
"1763","sent","ey man, to each their own","1330589675"
"1569","sent","the iga bitch w/ the tig ol bitties","1329689709"
"1908","sent","haha for sure man, i feel you","1334716878"
"1296","sent","he said ","1328764005"
"2103","sent","i am now KORDIAN JAROMIR BALAMUT","1337562139"
"2233","recieved","nothing beats that man","1341885267"
"3039","sent","i think he went to rehab and works at lowes","1379999107"
"2917","recieved","umm ok haha be right there","1379991169"
"1592","recieved","can u get em to me right before ece at 10?","1329799358"
"1570","recieved","lol. idk what that looks like","1329689722"
"2469","recieved","i got all night with this all nighter haha","1358924769"
"1040","recieved","haha that could be dangerous","1327115673"
